City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Jaipur,30/07/2019,18.98,52.87,6.37,14.71,17.82,29.33,0.71,8.24,28.54,0.48,3.25,1.12,31.633333333333336,Good
Jaipur,30/08/2017,25.35,73.02,4.4,26.68,22.325,17.11,0.64,9.02,36.12,0.8,0.99,1.12,42.25000000000001,Good
Jaipur,30/08/2018,44.67,142.72,10.82,19.92,26.83,12.24,0.65,9.56,20.82,0.5,9.97,1.12,74.09758620689655,Satisfactory
Jaipur,30/08/2019,25.61,53.09,8.99,24.11,27.99,43.81,0.66,10.29,30.07,0.46,3.19,1.12,42.68333333333334,Good
Jaipur,30/09/2017,92.75,156.57,18.29,58.87,34.625,86.2,0.3,7.31,1.55,0.0,1.01,1.12,206.97413793103448,Poor
Jaipur,30/09/2018,50.9,169.67,18.51,30.4,41.26,24.82,1.14,10.08,24.86,1.51,12.23,1.12,84.62413793103448,Satisfactory
Jaipur,30/09/2019,31.01,72.81,10.98,34.89,38.69,45.45,0.75,11.96,30.88,2.03,9.83,1.12,51.01689655172414,Satisfactory
Jaipur,30/10/2017,88.45,192.4,6.0,37.92,37.63,22.19,0.75,7.56,114.57,3.45,13.59,1.12,194.70862068965516,Moderate
Jaipur,30/10/2018,80.37,168.18,22.04,54.2,62.39,24.58,1.62,11.32,48.61,2.12,3.21,1.12,167.1251724137931,Moderate
Jaipur,30/10/2019,67.16,142.43,20.4,61.32,68.66,62.9,0.96,16.04,45.68,4.05,12.42,1.12,122.02896551724137,Moderate
Jaipur,30/11/2017,106.23,223.61,38.97,95.01,98.2,25.21,0.0,10.28,64.74,5.68,11.84,1.12,252.99206896551726,Poor
Jaipur,30/11/2018,69.45,171.07,72.64,37.52,92.54,15.13,1.85,13.0,30.05,3.02,11.27,1.12,129.84655172413795,Moderate
Jaipur,30/11/2019,51.18,113.4,10.98,43.57,44.81,48.91,0.72,10.59,51.42,1.2,5.66,1.12,85.09724137931035,Satisfactory
Jaipur,30/12/2017,68.64,203.76,8.84,48.01,27.74,18.14,0.0,17.52,70.86,2.94,4.54,1.12,127.08137931034483,Moderate
Jaipur,30/12/2018,98.76,173.96,60.72,38.6,92.12,29.55,1.63,13.73,32.67,2.23,8.89,1.12,227.49103448275864,Poor
Jaipur,30/12/2019,80.04,183.66,8.7,60.65,55.85,41.64,1.24,12.76,37.5,6.99,23.31,1.12,165.99862068965518,Moderate
Jaipur,31/01/2018,69.6,194.82,29.36,34.65,50.6,23.28,1.18,13.34,50.29,1.66,1.99,1.12,130.35862068965514,Moderate
Jaipur,31/01/2019,35.72,90.54,8.7,17.64,20.78,17.94,0.86,12.95,52.58,0.87,8.53,1.12,58.9751724137931,Satisfactory
Jaipur,31/01/2020,39.16,84.15,7.8,44.11,45.15,32.35,1.01,11.34,42.47,2.44,6.49,1.12,64.78758620689655,Satisfactory
Jaipur,31/03/2018,43.4,128.46,5.7,28.65,33.35,15.82,0.56,11.76,87.17,0.71,2.53,1.12,71.95172413793104,Satisfactory
Jaipur,31/03/2019,46.08,121.18,10.34,35.51,36.62,27.87,0.86,12.61,64.76,0.73,3.91,1.12,76.47999999999999,Satisfactory
Jaipur,31/03/2020,21.58,46.95,3.27,18.7,18.65,24.67,0.67,13.55,44.5,0.99,23.68,1.12,35.96666666666667,Good
Jaipur,31/05/2018,50.38,137.75,6.56,33.95,30.82,22.41,0.9,10.31,61.73,1.24,3.51,1.12,83.74551724137932,Satisfactory
Jaipur,31/05/2019,53.88,129.06,9.05,28.12,31.62,17.72,0.56,12.74,44.47,0.55,4.66,1.12,89.65931034482759,Satisfactory
Jaipur,31/05/2020,28.51,60.0,5.79,14.04,17.65,27.27,0.61,9.69,65.28,1.46,0.74,1.12,47.51666666666667,Good
Jaipur,31/07/2017,35.46,95.5,18.28,24.24,25.064999999999998,23.69,0.47,4.33,11.31,0.0,0.74,1.12,58.53586206896552,Satisfactory
Jaipur,31/07/2018,53.4,139.8,8.72,31.33,32.48,15.13,0.48,9.76,28.43,0.44,1.57,1.12,88.84827586206896,Satisfactory
Jaipur,31/07/2019,24.33,63.57,6.16,14.11,17.5,31.03,0.7,8.88,30.62,0.47,3.81,1.12,40.55,Good
Jaipur,31/08/2017,22.64,62.19,4.24,25.78,21.125,16.8,0.55,9.18,172.28,0.0,0.07,1.12,37.733333333333334,Good
Jaipur,31/08/2018,38.23,108.97,9.76,18.28,24.75,12.9,0.57,11.33,22.11,0.41,7.62,1.12,63.21620689655172,Satisfactory
Jaipur,31/08/2019,27.44,59.9,12.03,34.71,37.66,60.83,0.8,10.7,32.86,0.42,2.41,1.12,45.733333333333334,Good
Jaipur,31/10/2017,110.96,199.97,37.92,52.65,48.24,31.9,0.98,6.4,81.74,4.62,14.63,1.12,269.13931034482755,Poor
Jaipur,31/10/2018,60.99,192.07,17.36,50.16,59.68,22.85,1.43,9.62,102.73,2.03,3.04,1.12,,
Jaipur,31/10/2019,61.65,149.59,23.04,56.61,64.42,55.28,1.15,15.01,49.6,3.57,11.69,1.12,103.21896551724137,Moderate
Jaipur,31/12/2017,81.93,167.95,7.82,34.78,21.26,24.48,0.0,12.93,59.4,3.33,2.38,1.12,172.45068965517243,Moderate
Jaipur,31/12/2018,135.19,184.89,67.39,44.47,105.68,33.27,2.0,14.5,28.89,3.24,10.17,1.12,311.89,Very Poor
Jaipur,31/12/2019,69.91,168.36,6.99,43.68,40.45,32.8,1.06,9.95,30.58,5.12,15.8,1.12,131.41689655172414,Moderate
Jorapokhar,01/01/2018,50.11,276.75,15.37,12.62,24.259999999999998,7.38,0.18,42.02,3.82,1.06,2.59,1.12,83.28931034482758,Satisfactory
Jorapokhar,01/01/2019,50.11,484.34,7.11,7.79,24.259999999999998,6.66,0.23,57.26,16.6,1.06,2.59,1.12,83.28931034482758,Satisfactory
Jorapokhar,01/01/2020,64.59,186.03,8.89,8.87,24.259999999999998,6.42,0.28,26.27,17.51,1.06,2.59,1.12,113.25551724137932,Moderate
Jorapokhar,01/02/2018,91.385,153.48,8.83,10.65,24.259999999999998,6.78,0.33,53.45,17.92,1.06,2.59,1.12,202.31431034482762,Poor
Jorapokhar,01/02/2019,118.18,216.22,10.34,10.3,24.259999999999998,6.41,0.0,84.97,10.94,1.06,2.59,1.12,293.78689655172417,Poor
Jorapokhar,01/02/2020,65.93,146.95,7.89,7.16,24.259999999999998,6.63,0.195,27.64,52.84,1.06,2.59,1.12,117.83000000000003,Moderate
Jorapokhar,01/03/2018,57.455,232.78,11.18,9.42,24.259999999999998,6.94,0.39,17.92,22.62,1.06,2.59,1.12,95.6998275862069,Satisfactory
Jorapokhar,01/03/2019,48.98,86.86,9.64,9.49,24.259999999999998,6.35,0.0,8.2,120.56,1.06,2.59,1.12,81.38,Satisfactory
Jorapokhar,01/03/2020,97.24,197.27,24.83,10.2,24.259999999999998,9.39,0.0,40.11,38.66,1.06,2.59,1.12,222.3020689655172,Poor
Jorapokhar,01/04/2018,75.8,141.44,17.805,10.41,24.259999999999998,7.84,0.0,23.39,23.88,1.06,2.59,1.12,151.5241379310345,Moderate
Jorapokhar,01/04/2019,54.36,85.61,10.78,10.62,24.259999999999998,6.29,0.0,6.67,9.1,1.06,2.59,1.12,90.47034482758622,Satisfactory
Jorapokhar,01/04/2020,70.65,99.85,25.31,10.4,24.259999999999998,9.26,2.55,43.45,38.22,1.06,2.59,1.12,133.94310344827588,Moderate
Jorapokhar,01/05/2017,62.495000000000005,89.09,8.06,7.8,24.259999999999998,8.115,0.33,20.0,12.01,1.06,2.59,1.12,106.10362068965519,Moderate
Jorapokhar,01/05/2018,54.34,76.4,7.64,6.71,24.259999999999998,6.97,0.34,140.43,23.72,1.06,2.59,1.12,90.43655172413793,Satisfactory
Jorapokhar,01/05/2019,46.185,60.46,7.95,7.43,24.259999999999998,6.61,1.38,5.34,42.78,1.06,2.59,1.12,76.65741379310344,Satisfactory
Jorapokhar,01/05/2020,38.03,99.9,24.48,10.11,24.259999999999998,9.19,0.77,24.16,33.27,1.06,2.59,1.12,62.87827586206897,Satisfactory
Jorapokhar,01/06/2017,36.1225,101.19,7.94,9.28,24.259999999999998,9.14,0.39,26.29,16.13,1.06,2.59,1.12,59.65525862068966,Satisfactory
Jorapokhar,01/06/2018,34.215,69.63499999999999,13.576666666666668,9.856666666666666,24.259999999999998,9.09,1.17,28.13,25.354999999999997,1.06,2.59,1.12,56.43224137931035,Satisfactory
Jorapokhar,01/06/2019,32.3075,38.08,19.213333333333335,10.433333333333334,24.259999999999998,9.04,1.95,29.97,34.58,1.06,2.59,1.12,53.20922413793103,Satisfactory
Jorapokhar,01/06/2020,30.4,152.57,24.85,11.01,24.259999999999998,8.99,0.49,21.81,44.51,1.06,2.59,1.12,,
Jorapokhar,01/07/2017,28.459999999999997,140.02249999999998,23.8625,11.785,24.259999999999998,8.5875,0.0,19.0,37.94,1.06,2.59,1.12,47.43333333333333,Good
Jorapokhar,01/07/2018,26.52,127.475,22.875,12.559999999999999,24.259999999999998,8.185,0.5566666666666666,16.189999999999998,31.369999999999997,1.06,2.59,1.12,44.2,Good
Jorapokhar,01/07/2019,24.58,114.9275,21.8875,13.334999999999999,24.259999999999998,7.7825,1.1133333333333333,13.379999999999999,24.8,1.06,2.59,1.12,40.96666666666667,Good
Jorapokhar,01/07/2020,22.64,102.38,20.9,14.11,24.259999999999998,7.38,1.67,10.57,18.23,1.06,2.59,1.12,37.733333333333334,Good
Jorapokhar,01/08/2017,20.7,79.25,6.8,84.6,24.259999999999998,7.0,0.24,12.08,14.42,1.06,2.59,1.12,34.5,Good
Jorapokhar,01/08/2018,18.759999999999998,86.96,6.96,7.03,24.259999999999998,6.62,0.32,20.23,16.69,1.06,2.59,1.12,31.266666666666666,Good
Jorapokhar,01/08/2019,16.82,26.68,8.71,9.32,24.259999999999998,6.33,1.39,3.88,3.84,1.06,2.59,1.12,28.033333333333335,Good
Jorapokhar,01/09/2017,14.879999999999999,1.5,4.36,3.65,24.259999999999998,6.52,0.23,12.55,23.904999999999998,1.06,2.59,1.12,24.8,Good
Jorapokhar,01/09/2018,12.939999999999998,123.14,7.02,6.93,24.259999999999998,6.71,0.39,39.45,43.97,1.06,2.59,1.12,21.566666666666663,Good
Jorapokhar,01/09/2019,11.0,29.74,8.92,9.09,24.259999999999998,6.32,2.28,3.76,8.17,1.06,2.59,1.12,18.333333333333336,Good
Jorapokhar,01/10/2017,20.77166666666667,35.695,8.47,7.4975000000000005,24.259999999999998,6.6625000000000005,1.7174999999999998,8.754999999999999,9.988,1.06,2.59,1.12,34.61944444444445,Good
Jorapokhar,01/10/2018,30.543333333333333,41.65,8.02,5.905,24.259999999999998,7.005000000000001,1.1549999999999998,13.749999999999998,11.806000000000001,1.06,2.59,1.12,,
Jorapokhar,01/10/2019,40.315,47.605000000000004,7.57,4.3125,24.259999999999998,7.3475,0.5924999999999998,18.744999999999997,13.624,1.06,2.59,1.12,66.73913793103448,Satisfactory
Jorapokhar,01/11/2017,50.086666666666666,53.56,7.12,2.72,24.259999999999998,7.69,0.03,23.74,15.442,1.06,2.59,1.12,83.24988505747126,Satisfactory
Jorapokhar,01/11/2018,59.858333333333334,268.34,7.42,7.21,24.259999999999998,6.65,0.0,14.34,17.26,1.06,2.59,1.12,99.76063218390806,Satisfactory
Jorapokhar,01/11/2019,69.63,101.4,8.69,8.85,24.259999999999998,6.32,0.0,4.94,26.34,1.06,2.59,1.12,130.4610344827586,Moderate
Jorapokhar,01/12/2017,71.42666666666666,245.275,8.004999999999999,8.14,24.259999999999998,6.48,0.0,30.270000000000003,25.605,1.06,2.59,1.12,136.59448275862067,Moderate
Jorapokhar,01/12/2018,73.22333333333333,389.15,7.32,7.43,24.259999999999998,6.64,0.0,55.6,24.87,1.06,2.59,1.12,142.72793103448274,Moderate
Jorapokhar,01/12/2019,75.02,154.86,8.57,9.06,24.259999999999998,6.38,0.205,21.81,53.43,1.06,2.59,1.12,148.86137931034483,Moderate
Jorapokhar,02/01/2018,70.50666666666666,133.28,9.7,11.77,24.259999999999998,6.84,0.41,68.27,26.48,1.06,2.59,1.12,133.45379310344825,Moderate
Jorapokhar,02/01/2019,65.99333333333333,422.12,7.8,8.1,24.259999999999998,6.7,0.3733333333333333,56.69,17.35,1.06,2.59,1.12,118.0462068965517,Moderate
Jorapokhar,02/01/2020,61.48,140.69,8.78,8.82,24.259999999999998,6.51,0.33666666666666667,25.47,16.07,1.06,2.59,1.12,102.63862068965516,Moderate
Jorapokhar,02/02/2018,76.44,173.34,9.06,9.76,24.259999999999998,7.02,0.3,55.87,20.57,1.06,2.59,1.12,153.70896551724138,Moderate
Jorapokhar,02/02/2019,91.4,184.04,9.58,10.27,24.259999999999998,6.34,0.31333333333333335,82.05,14.27,1.06,2.59,1.12,202.36551724137934,Poor
Jorapokhar,02/02/2020,49.91,119.47,7.54,6.69,24.259999999999998,6.71,0.32666666666666666,20.6,52.34,1.06,2.59,1.12,82.95137931034482,Satisfactory
Jorapokhar,02/03/2018,65.345,130.12,8.95,8.92,24.259999999999998,6.92,0.34,17.465,20.8,1.06,2.59,1.12,115.83293103448275,Moderate
Jorapokhar,02/03/2019,80.78,140.36,9.4,9.57,24.259999999999998,6.39,0.0,14.33,57.49,1.06,2.59,1.12,168.5248275862069,Moderate
Jorapokhar,02/03/2020,96.88,185.34,25.65,10.71,24.259999999999998,9.32,0.0,37.23,36.73,1.06,2.59,1.12,221.07310344827584,Poor
Jorapokhar,02/04/2018,74.925,148.77,17.375,10.125,24.259999999999998,7.805,0.0,24.895,27.284999999999997,1.06,2.59,1.12,148.53706896551722,Moderate
Jorapokhar,02/04/2019,52.97,112.2,9.1,9.54,24.259999999999998,6.29,1.41,12.56,17.84,1.06,2.59,1.12,88.12172413793104,Satisfactory
Jorapokhar,02/04/2020,81.31,110.3,25.03,11.45,24.259999999999998,9.22,2.82,45.65,60.21,1.06,2.59,1.12,170.3341379310345,Moderate
Jorapokhar,02/05/2017,67.7525,105.54,7.86,10.29,24.259999999999998,7.945,0.59,46.35,31.84,1.06,2.59,1.12,124.05163793103448,Moderate
Jorapokhar,02/05/2018,54.195,72.815,6.34,6.81,24.259999999999998,6.67,0.0,26.1,25.86,1.06,2.59,1.12,90.19155172413792,Satisfactory
Jorapokhar,02/05/2019,40.6375,40.09,7.83,7.72,24.259999999999998,6.53,1.48,5.85,33.32,1.06,2.59,1.12,67.28405172413794,Satisfactory
Jorapokhar,02/05/2020,27.08,87.66,24.98,10.59,24.259999999999998,9.21,0.87,21.94,37.92,1.06,2.59,1.12,45.13333333333333,Good
Jorapokhar,02/06/2017,26.284999999999997,167.86,7.77,9.85,24.259999999999998,8.52,0.36,46.82,11.6,1.06,2.59,1.12,43.80833333333333,Good
Jorapokhar,02/06/2018,25.49,81.84,15.56,8.42,24.259999999999998,7.83,0.35,71.0,26.71,1.06,2.59,1.12,42.483333333333334,Good
Jorapokhar,02/06/2019,24.695,76.4,7.39,7.44,24.259999999999998,6.42,1.45,7.83,10.08,1.06,2.59,1.12,41.15833333333334,Good
Jorapokhar,02/06/2020,23.9,155.42,25.4,11.24,24.259999999999998,9.11,0.53,23.8,142.2,1.06,2.59,1.12,39.833333333333336,Good
Jorapokhar,02/07/2017,22.466666666666665,130.58749999999998,20.7675,18.3275,24.259999999999998,8.606,0.0,20.62,107.53,1.06,2.59,1.12,37.44444444444444,Good
Jorapokhar,02/07/2018,21.03333333333333,105.755,16.134999999999998,25.415,24.259999999999998,8.102,0.0,17.44,72.86,1.06,2.59,1.12,35.05555555555556,Good
Jorapokhar,02/07/2019,19.6,80.9225,11.502500000000001,32.502500000000005,24.259999999999998,7.598,0.505,14.26,38.19,1.06,2.59,1.12,32.66666666666667,Good
Jorapokhar,02/08/2017,18.166666666666664,56.09,6.87,39.59,24.259999999999998,7.093999999999999,1.01,11.08,3.52,1.06,2.59,1.12,30.277777777777775,Good
Jorapokhar,02/08/2018,16.733333333333334,70.68,6.71,6.88,24.259999999999998,6.59,0.34,15.93,13.74,1.06,2.59,1.12,27.888888888888893,Good
Jorapokhar,02/08/2019,15.3,36.71,8.59,9.45,24.259999999999998,6.25,1.45,5.54,4.96,1.06,2.59,1.12,25.500000000000004,Good
Jorapokhar,02/09/2017,13.866666666666667,68.75,7.775,8.235,24.259999999999998,6.415,0.915,11.565000000000001,19.145,1.06,2.59,1.12,23.111111111111114,Good
Jorapokhar,02/09/2018,12.433333333333334,100.79,6.96,7.02,24.259999999999998,6.58,0.38,17.59,33.33,1.06,2.59,1.12,20.722222222222225,Good
Jorapokhar,02/09/2019,11.0,37.34,8.82,9.41,24.259999999999998,6.24,2.27,3.7,7.71,1.06,2.59,1.12,18.333333333333336,Good
Jorapokhar,02/10/2017,19.865000000000002,52.8125,8.1625,8.4475,24.259999999999998,6.5475,1.7075,6.26,12.302,1.06,2.59,1.12,33.10833333333334,Good
Jorapokhar,02/10/2018,28.73,68.285,7.505000000000001,7.484999999999999,24.259999999999998,6.855,1.145,8.82,16.894000000000002,1.06,2.59,1.12,47.88333333333333,Good
Jorapokhar,02/10/2019,37.595,83.75750000000001,6.8475,6.5225,24.259999999999998,7.1625,0.5825,11.379999999999999,21.486,1.06,2.59,1.12,62.14327586206896,Satisfactory
Jorapokhar,02/11/2017,46.46,99.23,6.19,5.56,24.259999999999998,7.47,0.02,13.94,26.078000000000003,1.06,2.59,1.12,77.12206896551724,Satisfactory
Jorapokhar,02/11/2018,55.325,295.6,7.69,7.27,24.259999999999998,6.63,0.0,9.57,30.67,1.06,2.59,1.12,92.10086206896553,Satisfactory
Jorapokhar,02/11/2019,64.19,97.62,8.69,8.9,24.259999999999998,6.33,0.0,5.2,25.54,1.06,2.59,1.12,111.88999999999999,Moderate
Jorapokhar,02/12/2017,69.08666666666666,243.04500000000002,7.994999999999999,8.315000000000001,24.259999999999998,6.45,0.0,30.895,20.67,1.06,2.59,1.12,128.6062068965517,Moderate
Jorapokhar,02/12/2018,73.98333333333333,388.47,7.3,7.73,24.259999999999998,6.57,0.0,56.59,15.8,1.06,2.59,1.12,145.32241379310346,Moderate
Jorapokhar,02/12/2019,78.88,160.28,8.62,9.25,24.259999999999998,6.38,0.16,24.66,47.08,1.06,2.59,1.12,162.03862068965515,Moderate
Jorapokhar,03/01/2018,67.20666666666666,102.45,8.42,9.73,24.259999999999998,6.93,0.32,36.65,25.19,1.06,2.59,1.12,122.18827586206896,Moderate
Jorapokhar,03/01/2019,55.53333333333333,502.23,7.83,7.86,24.259999999999998,6.7,0.35,92.36,24.93,1.06,2.59,1.12,92.45287356321839,Satisfactory
Jorapokhar,03/01/2020,43.86,103.69,8.8,8.95,24.259999999999998,6.41,0.38,22.85,15.62,1.06,2.59,1.12,72.72896551724138,Satisfactory
Jorapokhar,03/02/2018,72.13499999999999,265.75,9.83,11.03,24.259999999999998,6.97,0.41,89.33,15.59,1.06,2.59,1.12,139.01258620689651,Moderate
Jorapokhar,03/02/2019,100.41,203.47,9.73,10.08,24.259999999999998,6.39,0.0,100.81,14.29,1.06,2.59,1.12,233.12379310344826,Poor
Jorapokhar,03/02/2020,52.27,151.35,7.76,6.72,24.259999999999998,6.76,0.13,28.44,51.9,1.06,2.59,1.12,86.93896551724139,Satisfactory
Jorapokhar,03/03/2018,68.97,124.44,8.36,8.96,24.259999999999998,6.86,0.26,21.935000000000002,28.21,1.06,2.59,1.12,128.20793103448275,Moderate
Jorapokhar,03/03/2019,85.67,152.5,9.2,9.24,24.259999999999998,6.37,0.0,15.43,40.81,1.06,2.59,1.12,185.21827586206896,Moderate
Jorapokhar,03/03/2020,97.87,276.26,24.4,10.33,24.259999999999998,9.08,0.4425,38.72,39.38,1.06,2.59,1.12,224.45275862068968,Poor
Jorapokhar,03/04/2018,88.84,298.46,10.14,6.38,24.259999999999998,7.705,0.885,110.28,22.2,1.06,2.59,1.12,196.04000000000002,Moderate
Jorapokhar,03/04/2019,79.81,169.61,9.05,9.73,24.259999999999998,6.33,1.3275000000000001,12.75,18.2,1.06,2.59,1.12,165.21344827586208,Moderate
Jorapokhar,03/04/2020,54.69,99.09,24.48,11.05,24.259999999999998,9.23,1.77,26.44,47.47,1.06,2.59,1.12,91.02793103448275,Satisfactory
Jorapokhar,03/05/2017,49.1175,87.13,7.57,8.8,24.259999999999998,7.925000000000001,0.31,23.9,19.92,1.06,2.59,1.12,81.6123275862069,Satisfactory
Jorapokhar,03/05/2018,43.545,46.81,7.02,6.04,24.259999999999998,6.62,0.51,135.62,40.97,1.06,2.59,1.12,72.19672413793104,Satisfactory
Jorapokhar,03/05/2019,37.9725,44.95,7.83,7.67,24.259999999999998,6.58,1.55,4.06,30.95,1.06,2.59,1.12,62.78112068965517,Satisfactory
Jorapokhar,03/05/2020,32.4,98.09,25.0,10.88,24.259999999999998,9.35,1.27,23.11,50.53,1.06,2.59,1.12,53.36551724137931,Satisfactory
Jorapokhar,03/06/2017,30.75384615384615,197.14,8.02,10.65,24.259999999999998,8.629999999999999,0.34,28.47,16.98,1.06,2.59,1.12,,
Jorapokhar,03/06/2018,29.107692307692307,105.91,15.03,7.78,24.259999999999998,7.91,0.51,61.32,33.31,1.06,2.59,1.12,48.51282051282051,Good
Jorapokhar,03/06/2019,27.46153846153846,314.52,12.22,7.32,24.259999999999998,6.5,0.66,41.38,11.61,1.06,2.59,1.12,45.76923076923077,Good
Jorapokhar,03/06/2020,25.815384615384616,155.23,23.55,12.11,24.259999999999998,8.87,0.47,24.1,72.29,1.06,2.59,1.12,43.02564102564103,Good
Jorapokhar,03/07/2017,24.16923076923077,71.43,9.28,15.51,24.259999999999998,7.685,0.13,19.36,10.32,1.06,2.59,1.12,40.282051282051285,Good
Jorapokhar,03/07/2018,22.52307692307692,99.28,5.92,6.64,24.259999999999998,6.5,0.07,12.94,10.86,1.06,2.59,1.12,37.53846153846154,Good
Jorapokhar,03/07/2019,20.876923076923077,71.425,6.4,7.385,24.259999999999998,6.553333333333334,0.12333333333333335,12.575,12.616666666666665,1.06,2.59,1.12,34.794871794871796,Good
Jorapokhar,03/08/2017,19.23076923076923,43.57,6.88,8.13,24.259999999999998,6.6066666666666665,0.1766666666666667,12.21,14.373333333333333,1.06,2.59,1.12,32.05128205128205,Good
Jorapokhar,03/08/2018,17.584615384615383,77.32,6.91,6.8,24.259999999999998,6.66,0.23,15.2,16.13,1.06,2.59,1.12,29.307692307692307,Good
Jorapokhar,03/08/2019,15.938461538461539,38.25,8.49,9.24,24.259999999999998,6.29,1.61,4.9,5.46,1.06,2.59,1.12,26.564102564102566,Good
Jorapokhar,03/09/2017,14.292307692307691,52.855,7.83,8.195,24.259999999999998,6.43,0.9550000000000001,23.83,9.530000000000001,1.06,2.59,1.12,23.82051282051282,Good
Jorapokhar,03/09/2018,12.646153846153844,67.46,7.17,7.15,24.259999999999998,6.57,0.3,42.76,13.6,1.06,2.59,1.12,21.076923076923073,Good
Jorapokhar,03/09/2019,11.0,27.03,8.89,9.46,24.259999999999998,6.27,1.99,3.63,4.56,1.06,2.59,1.12,18.333333333333336,Good
Jorapokhar,03/10/2017,20.00333333333333,116.0,7.805,8.57,24.259999999999998,6.4,0.995,3.9499999999999997,21.444999999999997,1.06,2.59,1.12,33.33888888888889,Good
Jorapokhar,03/10/2018,29.006666666666664,204.97,6.72,7.68,24.259999999999998,6.53,0.0,4.27,38.33,1.06,2.59,1.12,48.34444444444444,Good
Jorapokhar,03/10/2019,38.01,65.62,8.76,9.11,24.259999999999998,6.34,0.01,4.59,54.49,1.06,2.59,1.12,62.844482758620686,Satisfactory
Jorapokhar,03/11/2017,53.486666666666665,58.0,8.335,8.045,24.259999999999998,6.525,0.02,22.27,33.185,1.06,2.59,1.12,88.99471264367816,Satisfactory
Jorapokhar,03/11/2018,68.96333333333334,300.9,7.91,6.98,24.259999999999998,6.71,0.0,13.469999999999999,11.88,1.06,2.59,1.12,128.1851724137931,Moderate
Jorapokhar,03/11/2019,84.44,113.21,8.79,9.05,24.259999999999998,6.33,0.0,4.67,26.13,1.06,2.59,1.12,181.01931034482757,Moderate
Jorapokhar,03/12/2017,85.68666666666667,231.89499999999998,7.9399999999999995,8.13,24.259999999999998,6.5,0.0,32.699999999999996,24.0,1.06,2.59,1.12,185.2751724137931,Moderate
Jorapokhar,03/12/2018,86.93333333333334,350.58,7.09,7.21,24.259999999999998,6.67,0.0,60.73,21.87,1.06,2.59,1.12,189.53103448275863,Moderate
Jorapokhar,03/12/2019,88.18,179.12,8.57,9.37,24.259999999999998,6.3,0.185,22.66,27.11,1.06,2.59,1.12,193.78689655172417,Moderate
Jorapokhar,04/01/2018,76.47333333333334,160.61,7.17,10.23,24.259999999999998,7.07,0.37,50.94,28.05,1.06,2.59,1.12,153.82275862068968,Moderate
Jorapokhar,04/01/2019,64.76666666666667,559.79,7.5,7.71,24.259999999999998,6.68,0.3566666666666667,77.15,31.63,1.06,2.59,1.12,113.85862068965517,Moderate
Jorapokhar,04/01/2020,53.06,138.23,8.9,9.12,24.259999999999998,6.45,0.3433333333333333,23.47,14.45,1.06,2.59,1.12,88.27379310344828,Satisfactory
Jorapokhar,04/02/2018,74.75999999999999,225.9,10.89,11.8,24.259999999999998,6.99,0.33,95.57,15.67,1.06,2.59,1.12,147.97379310344826,Moderate
Jorapokhar,04/02/2019,96.46,181.49,9.56,9.96,24.259999999999998,6.33,0.32666666666666666,95.05,16.01,1.06,2.59,1.12,219.63931034482755,Poor
Jorapokhar,04/02/2020,66.67,213.44,7.66,7.01,24.259999999999998,6.63,0.32333333333333336,36.01,51.45,1.06,2.59,1.12,120.35620689655173,Moderate
Jorapokhar,04/03/2018,69.755,202.58,8.32,8.29,24.259999999999998,6.86,0.32,24.669999999999998,77.78,1.06,2.59,1.12,130.88775862068962,Moderate
Jorapokhar,04/03/2019,72.84,127.69,9.12,9.34,24.259999999999998,6.35,0.0,13.33,13.92,1.06,2.59,1.12,141.4193103448276,Moderate
Jorapokhar,04/03/2020,54.15,101.22,25.81,10.21,24.259999999999998,9.41,0.0,27.15,36.18,1.06,2.59,1.12,90.11551724137931,Satisfactory
Jorapokhar,04/04/2018,57.09,112.925,17.424999999999997,10.005,24.259999999999998,7.825,0.0,18.085,23.775,1.06,2.59,1.12,95.08310344827586,Satisfactory
Jorapokhar,04/04/2019,60.03,124.63,9.04,9.8,24.259999999999998,6.24,1.29,9.02,11.37,1.06,2.59,1.12,,
Jorapokhar,04/04/2020,71.96,119.98,24.47,10.37,24.259999999999998,9.29,2.58,41.63,94.05,1.06,2.59,1.12,138.41517241379307,Moderate
Jorapokhar,04/05/2017,62.595,121.63,7.67,8.69,24.259999999999998,8.393333333333333,0.3,38.21,19.84,1.06,2.59,1.12,106.445,Moderate
Jorapokhar,04/05/2018,53.23,46.7,7.8100000000000005,8.035,24.259999999999998,7.496666666666666,0.0,21.29,45.32,1.06,2.59,1.12,88.56103448275861,Satisfactory
Jorapokhar,04/05/2019,43.864999999999995,34.07,7.95,7.38,24.259999999999998,6.6,1.52,4.37,10.79,1.06,2.59,1.12,72.73741379310344,Satisfactory
Jorapokhar,04/05/2020,34.5,119.93,24.73,9.92,24.259999999999998,9.57,1.28,26.23,55.16,1.06,2.59,1.12,56.91379310344828,Satisfactory
Jorapokhar,04/06/2017,32.69230769230769,175.7,8.12,8.73,24.259999999999998,8.615,0.38,42.62,22.45,1.06,2.59,1.12,53.859416445623346,Satisfactory
Jorapokhar,04/06/2018,30.884615384615383,144.27,15.56,8.46,24.259999999999998,7.66,0.42,77.53,14.86,1.06,2.59,1.12,,
Jorapokhar,04/06/2019,29.076923076923077,154.125,19.9,10.010000000000002,24.259999999999998,8.405000000000001,0.44499999999999995,53.92,22.21,1.06,2.59,1.12,48.46153846153846,Good
